order_id,Distance_Rider_from_Store,travel_time_to_store,Distance_to_Customer,travel_time_to_customer,order_status,delivery_status,distance_category,Date
2283685,4.01,0,5.75,21,Completed,On Time,Long Distance,17/12/2024
2283686,7.12,0,11.5,39,Completed,On Time,Long Distance,17/12/2024
2283687,1.15,1,1.55,42,Completed,On Time,Short Distance,17/12/2024
2283688,3.4,0,5.02,22,Completed,Late,Long Distance,17/12/2024
2283691,1.48,0,4.69,13,Completed,On Time,Short Distance,17/12/2024
2283692,1.12,0,1.64,0,Cancelled,Unknown,Short Distance,Null
2283694,0.57,0,1.09,7,Completed,On Time,Short Distance,17/12/2024
2283695,2.2,0,4.35,11,Completed,On Time,Short Distance,17/12/2024
2283696,1.76,0,4.71,29,Completed,Late,Short Distance,17/12/2024
2283697,3.39,0,6.47,19,Completed,Early,Long Distance,18/12/2024
2283698,5.22,41,8.39,19,Completed,Late,Long Distance,17/12/2024
2283700,3,0,4.78,45,Completed,Late,Short Distance,17/12/2024
2283701,6.18,0,8.23,21,Completed,On Time,Long Distance,17/12/2024
2283702,1.52,0,3.62,14,Completed,Early,Short Distance,17/12/2024
2283703,4.4,0,5.61,76,Completed,Late,Long Distance,Null
2283704,1.4,27,2.7,19,Completed,On Time,Short Distance,17/12/2024
2283705,4.62,0,5.8,23,Completed,Late,Long Distance,18/12/2024
2283706,4.66,0,7.08,0,Cancelled,Unknown,Long Distance,Null
2283707,3,0,3.96,122,Completed,Late,Short Distance,17/12/2024
2283708,0.74,0,1.48,0,Cancelled,Unknown,Short Distance,Null
2283709,8.95,0,20.08,0,Cancelled,Unknown,Long Distance,Null
2283710,4.26,1,5.56,38,Completed,On Time,Long Distance,17/12/2024
2283711,0.88,0,1.45,23,Completed,On Time,Short Distance,17/12/2024
2283715,0.04,0,1.03,0,Cancelled,Unknown,Short Distance,Null
2283718,2.5,0,3.75,13,Completed,Late,Short Distance,17/12/2024
2283719,1.73,0,2.13,13,Completed,On Time,Short Distance,17/12/2024
2283721,2.03,0,4.25,2,Completed,On Time,Short Distance,17/12/2024
2283722,4.96,39,6.86,30,Completed,Late,Long Distance,17/12/2024
2283723,0.45,0,0.95,10,Completed,On Time,Short Distance,17/12/2024
2283724,1.79,0,3.91,18,Completed,Late,Short Distance,17/12/2024
2283725,6.21,0,8.62,34,Completed,On Time,Long Distance,17/12/2024
2283726,2.67,0,5.3,0,Cancelled,Unknown,Long Distance,Null
2283727,4.01,0,5.07,65,Completed,Late,Long Distance,17/12/2024
2283728,1.58,0,4.26,21,Completed,Late,Short Distance,17/12/2024
2283730,3.27,1,4.71,36,Completed,Late,Short Distance,17/12/2024
2283732,5,0,13.85,39,Completed,Late,Long Distance,17/12/2024
2283733,2.18,0,3.34,57,Completed,On Time,Short Distance,17/12/2024
2283735,4.96,0,7.23,28,Completed,On Time,Long Distance,17/12/2024
2283736,1.34,0,2.27,20,Completed,On Time,Short Distance,17/12/2024
2283737,1.6,42,3.31,29,Completed,On Time,Short Distance,18/12/2024
2283738,5,0,6.26,0,Cancelled,Unknown,Long Distance,Null
2283739,4.65,0,7.08,24,Completed,On Time,Long Distance,17/12/2024
2283741,3.28,0,6.12,27,Completed,On Time,Long Distance,18/12/2024
2283744,5.54,0,6.99,70,Completed,Late,Long Distance,17/12/2024
2283746,3.22,0,5.16,0,Cancelled,Unknown,Long Distance,Null
2283747,1.52,0,1.83,9,Completed,On Time,Short Distance,17/12/2024
2283748,8.28,0,11.65,45,Completed,On Time,Long Distance,Null
2283749,5.32,0,10.19,48,Completed,Late,Long Distance,18/12/2024
2283750,1.77,0,3.39,0,Cancelled,Unknown,Short Distance,Null
2283751,7.04,0,10.14,81,Completed,On Time,Long Distance,Null
2283752,2.24,2,3.64,17,Completed,Late,Short Distance,17/12/2024
2283753,9.67,0,12.49,0,Cancelled,Unknown,Long Distance,Null
2283754,2.37,0,2.97,2,Completed,On Time,Short Distance,Null
2283755,7.08,0,8.26,7,Completed,On Time,Long Distance,Null
2283756,4.44,0,5.5,72,Completed,On Time,Long Distance,17/12/2024
2283757,4.29,0,8.36,82,Completed,Late,Long Distance,17/12/2024
2283758,2.62,0,5.12,24,Completed,Late,Long Distance,18/12/2024
2283759,1.07,0,2.47,23,Completed,On Time,Short Distance,17/12/2024
2283760,0,0,0,0,Completed,Unknown,Short Distance,Null
2283761,2.66,0,3.77,0,Cancelled,Unknown,Short Distance,Null
2283762,1.87,0,2.28,0,Cancelled,Unknown,Short Distance,Null
2283763,3.01,32,4.32,16,Completed,On Time,Short Distance,17/12/2024
2283764,1.32,0,2.65,0,Cancelled,Unknown,Short Distance,Null
2283765,3.73,0,4.91,27,Completed,Late,Short Distance,17/12/2024
2283766,4.28,0,6.58,24,Completed,Late,Long Distance,17/12/2024
2283767,2.14,0,3.59,45,Completed,On Time,Short Distance,17/12/2024
2283768,0.51,0,0.95,5,Completed,On Time,Short Distance,17/12/2024
2283769,2.51,0,3.71,17,Completed,Late,Short Distance,17/12/2024
2283770,4.88,0,5.99,0,Cancelled,Unknown,Long Distance,Null
2283771,0.45,0,0.92,9,Completed,On Time,Short Distance,17/12/2024
2283772,6.8,4,9.68,33,Completed,On Time,Long Distance,17/12/2024
2283773,2.92,0,5.24,64,Completed,Late,Long Distance,17/12/2024
2283775,1.51,12,5.13,24,Completed,Late,Long Distance,17/12/2024
2283776,1.93,0,5.37,28,Completed,On Time,Long Distance,17/12/2024
2283777,1.91,0,3.8,31,Completed,On Time,Short Distance,17/12/2024
2283778,0.75,0,2.93,14,Completed,On Time,Short Distance,17/12/2024
2283779,4.15,11,10.05,31,Completed,On Time,Long Distance,17/12/2024
2283780,0.6,0,2.98,8,Completed,On Time,Short Distance,17/12/2024
2283781,2.84,4,5.43,35,Completed,On Time,Long Distance,17/12/2024
2283782,2.83,1,4.98,43,Completed,Late,Short Distance,18/12/2024
2283783,2.85,0,6.21,62,Completed,On Time,Long Distance,17/12/2024
2283785,4.66,30,7.08,7,Completed,Late,Long Distance,17/12/2024
2283786,2.92,0,3.6,22,Completed,Late,Short Distance,17/12/2024
2283787,4.62,8,6.74,21,Completed,Late,Long Distance,17/12/2024
2283788,1.59,15,2.96,28,Completed,Late,Short Distance,17/12/2024
2283792,2.66,0,3.37,30,Completed,On Time,Short Distance,17/12/2024
2283793,3.23,0,5.69,0,Cancelled,Unknown,Long Distance,Null
2283794,1.27,1,4.39,28,Completed,On Time,Short Distance,17/12/2024
2283795,3.6,0,5.93,40,Completed,Late,Long Distance,17/12/2024
2283796,1.06,0,1.84,19,Completed,Late,Short Distance,17/12/2024
2283797,2.51,0,5.36,241,Completed,Late,Long Distance,Null
2283799,4.73,0,6.9,0,Cancelled,Unknown,Long Distance,Null
2283800,6.5,0,8.7,32,Completed,On Time,Long Distance,17/12/2024
2283802,0.85,0,1.38,0,Cancelled,Unknown,Short Distance,Null
2283803,5.4,0,8.77,0,Cancelled,Unknown,Long Distance,Null
2283804,4.55,37,7.38,22,Completed,Late,Long Distance,17/12/2024
2283805,1.92,0,3.77,5,Completed,On Time,Short Distance,Null
2283808,3.55,0,5.98,0,Cancelled,Unknown,Long Distance,Null
2283809,2.29,28,3.21,4,Completed,Late,Short Distance,18/12/2024
2283810,2.55,0,4.52,0,Cancelled,Unknown,Short Distance,Null
2283811,2.86,0,6.09,17,Completed,On Time,Long Distance,17/12/2024
2283812,2.4,0,3.44,26,Completed,On Time,Short Distance,17/12/2024
2283813,1.74,57,2.96,13,Completed,On Time,Short Distance,17/12/2024
2283815,1.56,0,2.62,0,Cancelled,Unknown,Short Distance,Null
2283816,1.19,0,4.48,0,Cancelled,Unknown,Short Distance,Null
2283817,3.86,0,5.95,17,Completed,On Time,Long Distance,17/12/2024
2283818,6.03,0,8.27,66,Completed,Late,Long Distance,17/12/2024
2283819,2.44,0,3.17,37,Completed,On Time,Short Distance,17/12/2024
2283820,1.79,5,2.84,12,Completed,Early,Short Distance,17/12/2024
2283822,3.2,0,6.44,35,Completed,On Time,Long Distance,17/12/2024
2283823,1.72,0,3.11,8,Completed,On Time,Short Distance,17/12/2024
2283824,2.52,0,3.89,0,Cancelled,Unknown,Short Distance,Null
2283825,3.53,32,5.41,27,Completed,On Time,Long Distance,17/12/2024
2283826,4.09,0,5.76,12,Completed,On Time,Long Distance,17/12/2024
2283827,2.61,0,4.94,19,Completed,Late,Short Distance,Null
2283829,4.23,5,4.77,77,Completed,Late,Short Distance,17/12/2024
2283830,8.16,22,10.64,32,Completed,Late,Long Distance,17/12/2024
2283831,1.39,12,4.19,14,Completed,Late,Short Distance,17/12/2024
2283832,2.98,0,4.72,21,Completed,On Time,Short Distance,17/12/2024
2283833,3.59,0,5.57,0,Cancelled,Unknown,Long Distance,Null
2283835,1.41,0,2.74,14,Completed,On Time,Short Distance,17/12/2024
2283836,0.56,0,3.19,0,Cancelled,Unknown,Short Distance,Null
2283837,1.46,0,1.79,2,Completed,On Time,Short Distance,17/12/2024
2283838,4.94,13,6.58,119,Completed,Late,Long Distance,17/12/2024
2283839,6.1,0,8.45,0,Cancelled,Unknown,Long Distance,Null
2283841,2.86,0,3.53,50,Completed,Late,Short Distance,17/12/2024
2283842,5.84,0,8.69,30,Completed,Late,Long Distance,18/12/2024
2283843,0.41,0,1.5,17,Completed,On Time,Short Distance,17/12/2024
2283845,0.45,0,0.89,0,Cancelled,Unknown,Short Distance,Null
2283846,1.71,0,2.52,14,Completed,On Time,Short Distance,17/12/2024
2283847,0.7,0,1.65,0,Cancelled,Unknown,Short Distance,Null
2283848,1.43,0,2.25,20,Completed,Early,Short Distance,17/12/2024
2283849,1.98,86,4.18,84,Completed,On Time,Short Distance,18/12/2024
2283850,3.67,15,5.32,21,Completed,Late,Long Distance,17/12/2024
2283852,3.41,6,4.88,20,Completed,On Time,Short Distance,17/12/2024
2283854,5,0,8.63,0,Cancelled,Unknown,Long Distance,Null
2283855,1.9,6,3.95,41,Completed,On Time,Short Distance,17/12/2024
2283856,4.07,0,6.66,65,Completed,On Time,Long Distance,17/12/2024
2283857,1.32,68,2.84,10,Completed,Late,Short Distance,18/12/2024
2283858,3.26,32,8.9,10,Completed,Early,Long Distance,17/12/2024
2283860,1.9,0,2.72,15,Completed,On Time,Short Distance,17/12/2024
2283862,0.61,46,1.12,5,Completed,Early,Short Distance,17/12/2024
2283863,3.23,0,9.71,130,Completed,On Time,Long Distance,Null
2283864,1.78,98,4.35,8,Completed,On Time,Short Distance,18/12/2024
2283865,0.38,0,2.37,11,Completed,On Time,Short Distance,17/12/2024
2283866,5.5,37,8.07,8,Completed,On Time,Long Distance,17/12/2024
2283869,2.52,68,3.33,14,Completed,Late,Short Distance,19/12/2024
2283871,5.25,103,7.34,28,Completed,Late,Long Distance,18/12/2024
2283872,2.05,57,4.6,19,Completed,Late,Short Distance,17/12/2024
2283873,5,55,7.02,43,Completed,Late,Long Distance,17/12/2024
2283874,2.33,0,3.52,0,Cancelled,Unknown,Short Distance,Null
2283876,3.97,0,5.49,44,Completed,Late,Long Distance,17/12/2024
2283877,0.25,0,0.27,2,Completed,Early,Short Distance,17/12/2024
2283879,2.2,0,4.53,0,Cancelled,Unknown,Short Distance,Null
2283880,7.86,0,11.22,51,Completed,On Time,Long Distance,17/12/2024
2283882,1.9,0,3.75,50,Completed,Late,Short Distance,Null
2283883,7.53,0,8.04,0,Cancelled,Unknown,Long Distance,Null
2283884,7.95,0,12.35,0,Cancelled,Unknown,Long Distance,Null
2283886,1.93,24,4.12,17,Completed,Late,Short Distance,18/12/2024
2283887,8.41,33,11.38,35,Completed,Late,Long Distance,18/12/2024
2283889,3.48,17,6.13,45,Completed,Late,Long Distance,18/12/2024
2283890,2.35,0,4.12,21,Completed,Late,Short Distance,18/12/2024
2283891,3.64,0,6.6,52,Completed,On Time,Long Distance,18/12/2024
2283893,0.63,78,0.98,3,Completed,On Time,Short Distance,18/12/2024
2283894,2.96,0,3.96,29,Completed,Late,Short Distance,17/12/2024
2283895,6.73,0,8.59,0,Cancelled,Unknown,Long Distance,Null
2283896,0.57,0,0.75,0,Cancelled,Unknown,Short Distance,Null
2283897,7.1,0,11.46,50,Completed,On Time,Long Distance,17/12/2024
2283898,0.18,0,0.17,5,Completed,Early,Short Distance,17/12/2024
2283899,1.15,45,2.08,7,Completed,On Time,Short Distance,18/12/2024
2283901,2.83,4,3.85,22,Completed,On Time,Short Distance,18/12/2024
2283902,0.49,0,0.99,9,Completed,On Time,Short Distance,18/12/2024
2283904,3.12,0,5.94,0,Cancelled,Unknown,Long Distance,Null
2283905,3.16,0,3.93,18,Completed,On Time,Short Distance,18/12/2024
2283907,7.68,0,12,0,Cancelled,Unknown,Long Distance,Null
2283908,3.41,0,4.18,0,Cancelled,Unknown,Short Distance,Null
2283909,1.63,2,1.93,7,Completed,On Time,Short Distance,18/12/2024
2283911,1.24,0,2.35,26,Completed,On Time,Short Distance,18/12/2024
2283912,2.94,0,6.89,21,Completed,Early,Long Distance,17/12/2024
2283914,9.67,0,12.49,103,Completed,Late,Long Distance,Null
2283915,1.59,0,2.32,12,Completed,On Time,Short Distance,17/12/2024
2283916,0.32,0,1.5,134,Completed,On Time,Short Distance,18/12/2024
2283919,0.9,15,1.43,9,Completed,On Time,Short Distance,18/12/2024
2283920,1.4,0,2.08,13,Completed,On Time,Short Distance,18/12/2024
2283922,8.3,0,14.93,45,Completed,Late,Long Distance,18/12/2024
2283924,2.87,0,5.28,16,Completed,On Time,Long Distance,18/12/2024
2283926,1.81,17,3.06,8,Completed,Late,Short Distance,18/12/2024
2283927,0.65,0,0.9,0,Cancelled,Unknown,Short Distance,Null
2283928,5.36,0,6.51,22,Completed,On Time,Long Distance,18/12/2024
2283929,1.68,1,2.3,8,Completed,On Time,Short Distance,18/12/2024
2283930,2.45,0,3.41,14,Completed,Late,Short Distance,18/12/2024
2283931,4.54,0,5.95,19,Completed,Early,Long Distance,18/12/2024
2283932,4.31,0,5.12,24,Completed,On Time,Long Distance,21/12/2024
2283937,4.25,0,7.25,0,Cancelled,Unknown,Long Distance,Null
2283938,6.97,0,9.51,63,Completed,Late,Long Distance,18/12/2024
2283939,0.78,1,1.12,6,Completed,On Time,Short Distance,18/12/2024
2283941,6.47,0,11.79,102,Completed,Late,Long Distance,Null
2283943,1.69,0,3.75,20,Completed,Late,Short Distance,18/12/2024
2283947,2.38,0,3.38,12,Completed,On Time,Short Distance,18/12/2024
2283949,5.31,0,7.24,37,Completed,Late,Long Distance,18/12/2024
2283953,2.17,0,4.74,8,Completed,On Time,Short Distance,18/12/2024
2283954,0.7,52,0.97,1,Completed,On Time,Short Distance,18/12/2024
2283956,3.45,24,5.11,15,Completed,On Time,Long Distance,18/12/2024
2283957,3.21,0,5.76,35,Completed,On Time,Long Distance,18/12/2024
2283960,3.53,7,5.58,13,Completed,Late,Long Distance,18/12/2024
2283961,1.07,45,1.51,0,Completed,On Time,Short Distance,18/12/2024
2283963,4.75,0,5.75,0,Cancelled,Unknown,Long Distance,Null
2283964,0.87,0,1.48,25,Completed,On Time,Short Distance,18/12/2024
2283966,2.44,0,4.08,19,Completed,On Time,Short Distance,18/12/2024
2283967,2.02,0,2.71,105,Completed,Late,Short Distance,18/12/2024
2283971,2.43,0,5.33,20,Completed,On Time,Long Distance,18/12/2024
2283972,1.05,0,1.63,4,Completed,On Time,Short Distance,18/12/2024
2283973,2.01,0,2.71,11,Completed,Late,Short Distance,18/12/2024
2283975,0.53,0,0.9,0,Cancelled,Unknown,Short Distance,Null
2283976,2.64,84,5.33,1,Completed,Late,Long Distance,18/12/2024
2283977,0.7,1,1.21,7,Completed,Early,Short Distance,18/12/2024
2283978,0.72,0,1.4,0,Cancelled,Unknown,Short Distance,Null
2283979,2.47,0,3.74,20,Completed,On Time,Short Distance,24/12/2024
2283980,1.88,0,2.51,0,Cancelled,Unknown,Short Distance,Null
2283981,5.4,0,6.68,51,Completed,On Time,Long Distance,18/12/2024
2283982,5.44,0,7.23,28,Completed,Late,Long Distance,18/12/2024
2283983,2.17,11,3.77,17,Completed,Late,Short Distance,18/12/2024
2283985,1.27,0,1.81,6,Completed,On Time,Short Distance,18/12/2024
2283987,1.91,0,3.54,19,Completed,On Time,Short Distance,18/12/2024
2283988,1.72,11,3.68,12,Completed,On Time,Short Distance,18/12/2024
2283989,3.64,0,8.63,32,Completed,Late,Long Distance,18/12/2024
2283990,1.93,2,2.44,6,Completed,On Time,Short Distance,18/12/2024
2283991,6.1,0,8.45,65,Completed,Late,Long Distance,Null
2283992,2.95,1,5.2,50,Completed,On Time,Long Distance,18/12/2024
2283993,3.35,3,5.57,17,Completed,On Time,Long Distance,18/12/2024
2283994,9.68,32,12.8,35,Completed,On Time,Long Distance,18/12/2024
2283996,2.83,0,4.25,0,Cancelled,Unknown,Short Distance,Null
2283997,8.84,0,11.49,30,Completed,Early,Long Distance,18/12/2024
2283999,7.54,0,14.77,53,Completed,Late,Long Distance,18/12/2024
2284000,4.05,0,8.85,21,Completed,On Time,Long Distance,18/12/2024
2284001,1.77,0,4.07,12,Completed,On Time,Short Distance,18/12/2024
2284002,0.32,0,0.52,0,Completed,Late,Short Distance,Null
2284004,0.88,0,1.4,0,Cancelled,Unknown,Short Distance,Null
2284005,8.81,0,20.01,57,Completed,Late,Long Distance,18/12/2024
2284006,3,0,4.01,26,Completed,Late,Short Distance,18/12/2024
2284010,3.36,23,3.96,21,Completed,On Time,Short Distance,18/12/2024
2284011,3.46,29,5.44,0,Completed,Late,Long Distance,18/12/2024
2284012,1.5,0,3.85,17,Completed,On Time,Short Distance,18/12/2024
2284013,3.95,0,5.09,23,Completed,On Time,Long Distance,18/12/2024
2284014,4.25,0,11.33,0,Cancelled,Unknown,Long Distance,Null
2284015,9.45,11,15.42,85,Completed,Late,Long Distance,18/12/2024
2284016,0.65,1,1.04,6,Completed,Late,Short Distance,18/12/2024
2284017,0.56,0,1.19,0,Cancelled,Unknown,Short Distance,Null
2284018,4.38,0,6.19,0,Cancelled,Unknown,Long Distance,Null
2284019,2.65,0,3.71,18,Completed,Early,Short Distance,19/12/2024
2284020,1.09,91,4.07,5,Completed,On Time,Short Distance,18/12/2024
2284021,2.16,0,2.9,13,Completed,On Time,Short Distance,18/12/2024
2284022,3.34,0,5.82,41,Completed,Late,Long Distance,18/12/2024
2284023,4.48,0,8.75,0,Completed,Early,Long Distance,18/12/2024
2284024,0.56,1,0.99,23,Completed,Early,Short Distance,18/12/2024
2284025,0.28,0,0.82,3,Completed,Early,Short Distance,18/12/2024
2284026,1.11,0,1.84,0,Cancelled,Unknown,Short Distance,Null
2284027,3.24,0,7.64,18,Completed,On Time,Long Distance,18/12/2024
2284028,3.93,0,5.27,10,Completed,On Time,Long Distance,18/12/2024
2284029,1.3,0,2.56,16,Completed,On Time,Short Distance,Null
2284030,3.18,0,5.17,38,Completed,On Time,Long Distance,18/12/2024
2284031,1.46,107,1.57,0,Completed,On Time,Short Distance,18/12/2024
2284032,8.11,0,11.09,35,Completed,Late,Long Distance,18/12/2024
2284033,2.99,0,4.58,27,Completed,Late,Short Distance,18/12/2024
2284034,4.35,0,6.54,28,Completed,Early,Long Distance,18/12/2024
2284035,2.23,0,4.12,15,Completed,On Time,Short Distance,18/12/2024
2284036,0.46,0,1,0,Completed,Late,Short Distance,18/12/2024
2284038,2.41,0,7.09,17,Completed,Late,Long Distance,18/12/2024
2284039,3.99,0,5.46,59,Completed,Late,Long Distance,18/12/2024
2284040,8.01,0,11.85,0,Cancelled,Unknown,Long Distance,Null
2284041,4.29,0,8.21,21,Completed,On Time,Long Distance,18/12/2024
2284043,3.15,2,9.28,25,Completed,Late,Long Distance,18/12/2024
2284044,0.82,0,1.22,27,Completed,Late,Short Distance,18/12/2024
2284045,3.04,0,5.5,84,Completed,Late,Long Distance,18/12/2024
2284046,2.86,0,4.34,35,Completed,On Time,Short Distance,18/12/2024
2284047,4.9,0,7.05,27,Completed,On Time,Long Distance,18/12/2024
2284048,4.44,0,7.21,98,Completed,Late,Long Distance,18/12/2024
2284050,3.74,0,5.7,44,Completed,Late,Long Distance,18/12/2024
2284051,1.78,0,3.47,0,Completed,On Time,Short Distance,Null
2284052,5.55,0,8.52,21,Completed,Late,Long Distance,18/12/2024
2284053,2.59,0,3.32,12,Completed,On Time,Short Distance,18/12/2024
2284054,6.57,141,9.98,113,Completed,Late,Long Distance,18/12/2024
2284055,3.24,0,6.06,0,Cancelled,Unknown,Long Distance,Null
2284056,3.2,0,6.44,22,Completed,On Time,Long Distance,18/12/2024
2284057,1.93,0,2.68,33,Completed,On Time,Short Distance,18/12/2024
2284058,1.06,5,2.11,12,Completed,Late,Short Distance,18/12/2024
2284059,5.35,12,7.27,21,Completed,Late,Long Distance,18/12/2024
2284060,2.86,0,3.95,122,Completed,Late,Short Distance,18/12/2024
2284061,2.43,0,4.27,22,Completed,Early,Short Distance,18/12/2024
2284062,4,4,6.92,52,Completed,On Time,Long Distance,18/12/2024
2284064,5.33,0,6.46,27,Completed,On Time,Long Distance,18/12/2024
2284065,0.88,51,1.4,0,Completed,On Time,Short Distance,18/12/2024
2284066,3.93,0,5.77,25,Completed,On Time,Long Distance,18/12/2024
2284067,3.74,0,7.13,23,Completed,On Time,Long Distance,18/12/2024
2284068,0.84,0,1.48,5,Completed,On Time,Short Distance,18/12/2024
2284069,2.95,0,3.63,22,Completed,On Time,Short Distance,18/12/2024
2284070,5.29,0,9.9,37,Completed,On Time,Long Distance,18/12/2024
2284071,2.59,19,4.17,0,Completed,Late,Short Distance,18/12/2024
2284072,8.28,0,10.72,54,Completed,Late,Long Distance,18/12/2024
2284073,3.86,0,7.15,29,Completed,Late,Long Distance,18/12/2024
2284074,2.1,0,3.24,45,Completed,Late,Short Distance,18/12/2024
2284075,1.71,0,3.66,13,Completed,On Time,Short Distance,18/12/2024
2284076,0.74,0,2.59,7,Completed,On Time,Short Distance,18/12/2024
2284077,3.67,0,4.89,17,Completed,Early,Short Distance,18/12/2024
2284078,1.61,0,3.26,14,Completed,On Time,Short Distance,18/12/2024
2284079,6.02,0,7.46,45,Completed,Late,Long Distance,18/12/2024
2284081,5.94,0,7.8,99,Completed,Late,Long Distance,Null
2284083,3.57,0,4.75,59,Completed,Late,Short Distance,18/12/2024
2284084,3.59,0,6.16,22,Completed,On Time,Long Distance,18/12/2024
2284085,0,0,0,0,Cancelled,Unknown,Short Distance,Null
2284087,1.25,1,2.18,10,Completed,On Time,Short Distance,18/12/2024
2284088,2.84,0,3.99,52,Completed,Late,Short Distance,18/12/2024
